	MS28F1_sample2	MS28F1_sample3	MS28F1_sample4	MS28F1_sample5	MS28F1_sample6	MS28F1_sample7	MS28F1_sample8	MS28F1_sample9	MS28F1_sample11	MS28F1_sample14
mmu_piR_002532|gb|DQ546820|Mus_musculus:14:22941723:22941752:Plus	2	0	0	0	0	2	0	0	0	0
mmu_piR_015206|gb|DQ693746|Mus_musculus:9:54014935:54014965:Minus	2	0	0	3	0	0	0	0	1	0
mmu_piR_013219|gb|DQ690795|Mus_musculus:4:93786427:93786457:Minus	2	0.5	1	0	0	1	1	0	3	0
mmu_piR_037569|gb|DQ726324|Mus_musculus:5:115102881:115102911:Minus	2	5	0	5	1	6	4	6	7	5
mmu_piR_011986|gb|DQ688892|Mus_musculus:11:103250296:103250325:Plus	2	1	0	0.5	3	1	0.5	0	1	2
mmu_piR_036586|gb|DQ724902|Mus_musculus:4:93802693:93802723:Minus	2	0	0	0.5	1.5	1	1	0	2.5	1.5
mmu_piR_029003|gb|DQ713915|Mus_musculus:10:127101982:127102010:Plus	2	3	0	0	1	1	0	1	2	1
mmu_piR_025332|gb|DQ708603|Mus_musculus:2:92366165:92366194:Plus	2	0	1	0	0	0	1	0	1	1.5
mmu_piR_022588|gb|DQ704635|Mus_musculus:9:67520624:67520653:Minus	2	0	0	0	0	1	2	1	2	0
mmu_piR_024077|gb|DQ706810|Mus_musculus:10:75282840:75282864:Plus	2	1	0	0	1	0	2	2	1	1
mmu_piR_027001|gb|DQ711010|Mus_musculus:6:127751896:127751926:Minus	2	0	1	3	0	0	0	0	0	0.333333333333333
mmu_piR_018771|gb|DQ699041|Mus_musculus:9:54047482:54047510:Minus	2	0	0	1	0	0	0	1	1	0
mmu_piR_024865|gb|DQ707929|Mus_musculus:7:73692429:73692458:Plus	2	0	2	2	0	0	1	2	5	0
mmu_piR_006929|gb|DQ562317|Mus_musculus:4:61710428:61710457:Minus	2	0	1	0	0	0	4.25	1.5	0.25	1.5
mmu_piR_037467|gb|DQ726175|Mus_musculus:14:22939535:22939563:Plus	2	1	0	0	0	0	1	0	0	1
mmu_piR_024402|gb|DQ707270|Mus_musculus:4:57453417:57453445:Minus	2	0	0	0	0	1	0	1	1	0
mmu_piR_011346|gb|DQ687916|Mus_musculus:18:67187092:67187122:Minus	2	4.58333333333333	2.83333333333333	1	4	2.83333333333333	4.45	5.16666666666667	3.08333333333333	5.08333333333333
mmu_piR_007802|gb|DQ565204|Mus_musculus:7:29846369:29846397:Plus	2	0	1	0	0	0	0	0	2	0
mmu_piR_013535|gb|DQ691283|Mus_musculus:3:124393201:124393229:Minus	2	2	0	0	2	0	0	0	0	2
mmu_piR_038264|gb|DQ727342|Mus_musculus:2:92390406:92390434:Plus	2	1	4	1.5	2	0	3	1	1	0
mmu_piR_034181|gb|DQ721411|Mus_musculus:10:75302493:75302522:Plus	2	1	0	0	0	1	1	1	0.5	1
mmu_piR_005615|gb|DQ556897|Mus_musculus:2:92346259:92346288:Plus	2	1.5	0.5	1	1	0	1	2	0	0
mmu_piR_013969|gb|DQ691939|Mus_musculus:6:81864061:81864087:Minus	2	4	0	2	0	1	2	1	2	2
mmu_piR_024563|gb|DQ707492|Mus_musculus:8:100000513:100000537:Minus	2	0	0	1	0	0	1	2	2	2
mmu_piR_007715|gb|DQ564871|Mus_musculus:5:115107674:115107704:Minus	2	0	0	0	0	0.5	1	1	1.66666666666667	0.333333333333333
mmu_piR_031384|gb|DQ717293|Mus_musculus:7:73659853:73659881:Minus	2	0	0	0	1	0	1	0.5	1	0
mmu_piR_022307|gb|DQ704223|Mus_musculus:5:150072939:150072968:Minus	2	2.5	3.5	3.5	0	1	5.5	0	1	3
mmu_piR_033352|gb|DQ720201|Mus_musculus:9:67519538:67519568:Minus	2	1	1	3	3	0	1	1	0	1
mmu_piR_008031|gb|DQ565969|Mus_musculus:18:67181374:67181402:Minus	2	1	2	1	2	0	1	0	0	1
mmu_piR_025579|gb|DQ708956|Mus_musculus:9:54013901:54013930:Minus	2	0	2	1	1	1	1	4	1	2
mmu_piR_015972|gb|DQ694893|Mus_musculus:15:74465024:74465050:Plus	2	1.5	0	2.5	4	3.5	1	0	4.5	0
mmu_piR_012119|gb|DQ689102|Mus_musculus:9:67535588:67535618:Plus	2	0	2	0	0	1	4	1	2.5	1
mmu_piR_015712|gb|DQ694503|Mus_musculus:5:150060699:150060727:Minus	2	0	0	0	0	0	0	0	0	0
mmu_piR_016735|gb|DQ696020|Mus_musculus:5:113593455:113593484:Plus	2	0	0	2	0	2	1	1	4	2
mmu_piR_021510|gb|DQ703016|Mus_musculus:7:73659587:73659614:Minus	2	1	7	4.5	2.5	3	6	3	1.5	2
mmu_piR_037626|gb|DQ726399|Mus_musculus:14:43702398:43702428:Minus	2	0	1	1.5	1	1.5	0	1	1	1
mmu_piR_035804|gb|DQ723794|Mus_musculus:7:52777812:52777840:Plus	2	1	0	2	3	2	0	1	0	2
mmu_piR_012147|gb|DQ689147|Mus_musculus:15:74471048:74471076:Plus	2	0	1	4	0	0.5	2	0	3	1.5
mmu_piR_013344|gb|DQ690982|Mus_musculus:2:92372852:92372882:Plus	2	0	1	2	1	1	1	1	0	3
mmu_piR_000879|gb|DQ541657|Mus_musculus:15:72928075:72928103:Minus	2	0	0	1	1	0	0	1	0	0
mmu_piR_019242|gb|DQ699715|Mus_musculus:6:81863788:81863817:Minus	2	4.5	5.5	10	5.5	7	6	3	3	2
mmu_piR_037157|gb|DQ725723|Mus_musculus:17:27047279:27047307:Minus	2	0	0	1	2	1	0	0	4	1
mmu_piR_033796|gb|DQ720857|Mus_musculus:19:37323360:37323389:Minus	2	0	0	0	1	2	1	0	1	0
mmu_piR_030347|gb|DQ715840|Mus_musculus:2:92360437:92360465:Plus	2	1	1	0	1	0	0	0	1	0
mmu_piR_022533|gb|DQ704557|Mus_musculus:9:67524635:67524666:Minus	2	3	3	3	0	0	3	3	9	3
mmu_piR_033347|gb|DQ720192|Mus_musculus:7:125121826:125121855:Minus	2	0	2	1.5	0	1	0.5	1	4.5	0
mmu_piR_012246|gb|DQ689316|Mus_musculus:2:150847558:150847586:Plus	2	1	2	2	0	0	0	1	2	1
mmu_piR_022544|gb|DQ704575|Mus_musculus:7:69782181:69782209:Minus	2	0	1	0	0	0	0	0	1	1
mmu_piR_005209|gb|DQ555412|Mus_musculus:4:93774525:93774552:Minus	2	0	0	0	0	0.5	0	0	0	0
mmu_piR_003989|gb|DQ551343|Mus_musculus:18:67181459:67181488:Minus	2	1	1	0	0	0	1	0	2	1
mmu_piR_008528|gb|DQ567723|Mus_musculus:18:67189429:67189457:Minus	2	0	0	1	1	0	1	0	0	0
mmu_piR_022562|gb|DQ704600|Mus_musculus:9:67503834:67503864:Minus	2	0	0	0	0	0	1	0	0	1
mmu_piR_015255|gb|DQ693818|Mus_musculus:9:67493955:67493983:Minus	2	1	4	1	0	0	5	1	0	2
mmu_piR_012023|gb|DQ688948|Mus_musculus:5:150092400:150092428:Minus	2	1	2	3	1	0	3	1	3	3
mmu_piR_009347|gb|DQ684742|Mus_musculus:6:127763561:127763585:Plus	2	0	0	0	1	0	0	0	0	1
mmu_piR_002714|gb|DQ547440|Mus_musculus:5:115108796:115108825:Minus	2	0	0	0	0	0	0	0	0	1
mmu_piR_001949|gb|DQ544787|Mus_musculus:7:72994927:72994956:Plus	2	2	1.5	4	2.5	0	1	1	0	2
mmu_piR_035119|gb|DQ722783|Mus_musculus:6:85954416:85954446:Minus	2	0	0	0	0	0	0	0	1	0
mmu_piR_030339|gb|DQ715827|Mus_musculus:5:113583318:113583348:Plus	2	0	0	1	0	0	0	0	1	0
mmu_piR_017565|gb|DQ697241|Mus_musculus:5:113565006:113565031:Minus	2	1	0	1	0	0	0	0	0	0
mmu_piR_003913|gb|DQ551172|Mus_musculus:6:127801776:127801804:Plus	2	0	0	0	0	0	0	0	0	0
mmu_piR_009197|gb|DQ569624|Mus_musculus:12:98817056:98817085:Minus	2	1.5	5	5	6	0	2	1	2	6.5
mmu_piR_008304|gb|DQ566960|Mus_musculus:15:74464762:74464788:Plus	2	0	1	1	1	1	0	0	0	0
mmu_piR_000081|gb|AB251157|Mus_musculus:9:67515169:67515187:Plus	2	3	6	1	1	2	4	4	2	3
mmu_piR_037369|gb|DQ726040|Mus_musculus:9:67522633:67522662:Minus	2	0.5	1.5	0.5	0.5	2	1.5	0	1.5	1.5
mmu_piR_018671|gb|DQ698889|Mus_musculus:2:92348360:92348387:Plus	2	1	3	1	2	2	6	3	0	0
mmu_piR_004516|gb|DQ553243|Mus_musculus:11:107812233:107812262:Plus	2	4	0	1	0	0	0	1	3	2
mmu_piR_009280|gb|DQ569849|Mus_musculus:7:69787048:69787077:Plus	2	2	1	3	2	0.833333333333333	6	2	2.5	0
mmu_piR_018694|gb|DQ698925|Mus_musculus:17:27086372:27086398:Plus	2	1	0	2	1	1	0	0.5	0	2
mmu_piR_030730|gb|DQ716376|Mus_musculus:4:93786485:93786513:Minus	2	2	2	0	0	1	1	0	0	0
mmu_piR_004998|gb|DQ554759|Mus_musculus:12:98800099:98800127:Minus	2	0	2	0	0	0	0	0	1	0
mmu_piR_032336|gb|DQ718648|Mus_musculus:7:69778201:69778231:Minus	2	0.5	3	2.83333333333333	2.5	4	3	2.5	1	1.5
mmu_piR_007011|gb|DQ562623|Mus_musculus:6:127783839:127783866:Plus	2	1	1.5	2.5	1.33333333333333	0.833333333333333	1.33333333333333	0.5	0.666666666666667	0.666666666666667
mmu_piR_030674|gb|DQ716288|Mus_musculus:12:98821730:98821760:Plus	2	0	2.5	1.5	0	1.5	2.5	0	0	0
mmu_piR_038204|gb|DQ727245|Mus_musculus:2:92373061:92373087:Plus	2	0	0	2	0	0	1	0	3	0
mmu_piR_024471|gb|DQ707362|Mus_musculus:2:92382566:92382594:Plus	2	1	0	0	1.33333333333333	0	3	1	0.333333333333333	0
mmu_piR_005784|gb|DQ557326|Mus_musculus:7:69787426:69787454:Plus	2	0	1	0	0	1	0	1	0	1
mmu_piR_009557|gb|DQ685115|Mus_musculus:17:27044673:27044702:Minus	2	0	0	1.5	0	2.5	1	2	1	1
mmu_piR_027204|gb|DQ711323|Mus_musculus:17:27064925:27064949:Plus	2	0	0	1	0	0	0	1	3	1
mmu_piR_009370|gb|DQ684789|Mus_musculus:11:103251926:103251955:Plus	2	0	1	1	0	1	1	1	0	1
mmu_piR_021984|gb|DQ703726|Mus_musculus:7:73688560:73688588:Minus	2	0	1	0	0	0	1	0	2	0
mmu_piR_012717|gb|DQ690024|Mus_musculus:7:72997283:72997313:Plus	2	1	2	2	1	0	1	1	5	0
mmu_piR_024645|gb|DQ707633|Mus_musculus:13:50528097:50528124:Minus	2	0	0	0.666666666666667	1	0	0	0.333333333333333	1	1
mmu_piR_019379|gb|DQ699921|Mus_musculus:7:69793300:69793329:Plus	2	0	3	1	0	1	0	0	3	1
mmu_piR_002562|gb|DQ546920|Mus_musculus:9:54036079:54036107:Minus	2	2	0.5	0	1	1	2.33333333333333	0	0	0.5
mmu_piR_017791|gb|DQ697574|Mus_musculus:4:93779635:93779664:Minus	2	1	0	0	0	0	0	1	1	1
mmu_piR_019645|gb|DQ700310|Mus_musculus:2:92369960:92369988:Plus	2	0	0	1	0	0	0	0	0	0
mmu_piR_009954|gb|DQ685746|Mus_musculus:5:115106992:115107020:Minus	2	3	2	3	2	2	1	1	5	4
mmu_piR_023680|gb|DQ706237|Mus_musculus:12:98803064:98803094:Minus	2	0	0	0	0	0	1	0	0	0
mmu_piR_038121|gb|DQ727120|Mus_musculus:6:128411107:128411135:Plus	2	0	0	0	0	0	1	0	0	0
mmu_piR_027820|gb|DQ712206|Mus_musculus:2:150943855:150943885:Minus	2	0	2	1	1	1	0	0	1	1
mmu_piR_015111|gb|DQ693613|Mus_musculus:7:69778009:69778039:Minus	2	0	1	3	2	3	5	2	0	0
mmu_piR_026429|gb|DQ710211|Mus_musculus:6:127784288:127784317:Plus	2	0	1	0	0	0	1	1	0	0
mmu_piR_032880|gb|DQ719454|Mus_musculus:1:93234916:93234945:Minus	2	1	0	0.333333333333333	1	1	0.666666666666667	1.66666666666667	2	0.666666666666667
mmu_piR_028469|gb|DQ713137|Mus_musculus:18:67168208:67168236:Minus	2	0	4	1	0	1	1	4	2	2
mmu_piR_024836|gb|DQ707891|Mus_musculus:10:86002422:86002450:Minus	2	0	1	0	0	0	0	0	0	1
mmu_piR_026494|gb|DQ710313|Mus_musculus:9:54032050:54032080:Minus	2	0	0	1	1	0	0	0	0	1
mmu_piR_016482|gb|DQ695645|Mus_musculus:17:27051027:27051051:Minus	2	0	0	2	1	0	1	0	0	0
mmu_piR_008277|gb|DQ566892|Mus_musculus:15:59104670:59104698:Minus	2	3	0	1	0	0	1	1	2	4
mmu_piR_029092|gb|DQ714051|Mus_musculus:18:67191390:67191421:Minus	2	1.25	1	3.15	4.5	3.25	6.66666666666667	1.45	0	0.5
mmu_piR_010458|gb|DQ686547|Mus_musculus:6:127801424:127801452:Plus	2	3	2	3	0	1	0	2	2	1
mmu_piR_013926|gb|DQ691871|Mus_musculus:18:67181768:67181799:Minus	2	1	2.83333333333333	2.5	0	1	1	0	0.5	2
mmu_piR_019578|gb|DQ700201|Mus_musculus:17:27032236:27032265:Minus	2	0	0	0	1	0.5	1	0	0.5	0
mmu_piR_014335|gb|DQ692483|Mus_musculus:5:113592798:113592827:Plus	2	2	1	0	0	0	1	0	0	0
mmu_piR_011497|gb|DQ688142|Mus_musculus:7:29845612:29845641:Plus	2	2	2	7	5	4	9	1	6	2
mmu_piR_023501|gb|DQ705952|Mus_musculus:15:78484975:78485004:Minus	2	0	1	2	0	0	0	0	2	4
mmu_piR_010950|gb|DQ687306|Mus_musculus:9:54033207:54033236:Minus	2	0	0	0	1	1	1	0	0	0
mmu_piR_025910|gb|DQ709437|Mus_musculus:9:67521862:67521891:Minus	2	3.5	5	5	2	0	2	1	3	1
mmu_piR_026160|gb|DQ709812|Mus_musculus:12:98826772:98826802:Plus	2	0	0	1	1	0	0	1	1	0
mmu_piR_037038|gb|DQ725558|Mus_musculus:12:98846751:98846779:Plus	2	0	1	4.5	0	1	4	1	2	1
mmu_piR_036497|gb|DQ724783|Mus_musculus:6:127762995:127763021:Plus	2	1	1	1	1	1	1	1	0	1
mmu_piR_017722|gb|DQ697472|Mus_musculus:15:74470512:74470542:Plus	2	2.5	5.5	7	6	7	3	2	2.33333333333333	1.33333333333333
mmu_piR_035816|gb|DQ723816|Mus_musculus:10:66092236:66092265:Minus	2	1.33333333333333	1	1.5	0	0	0.833333333333333	1.83333333333333	3.16666666666667	1
mmu_piR_015771|gb|DQ694585|Mus_musculus:7:73663270:73663298:Minus	2	0.5	0	2	1.5	0.5	1	2.5	0.5	0.5
mmu_piR_035661|gb|DQ723568|Mus_musculus:17:27049015:27049043:Minus	2	0	1	1	0	2	0	0	1	1
mmu_piR_020064|gb|DQ700941|Mus_musculus:12:98841402:98841431:Plus	2	0	0	0	0	0	0.5	0	0	0
mmu_piR_009028|gb|DQ569182|Mus_musculus:5:150071316:150071346:Minus	2	0	0	0.333333333333333	0	0	0	0	0	0
mmu_piR_012028|gb|DQ688956|Mus_musculus:12:101674814:101674843:Plus	2	0	0	0	0	0	0	0	1	0
mmu_piR_032612|gb|DQ719060|Mus_musculus:9:67540718:67540746:Plus	2	0	3	2	0	2	0	0	1	1
mmu_piR_026687|gb|DQ710574|Mus_musculus:10:75300557:75300587:Plus	2	3	0	3	0	0	2	2	0	0
mmu_piR_019784|gb|DQ700518|Mus_musculus:17:66101292:66101321:Minus	2	0.5	1.5	0	0	1	0	1.5	1.5	0.666666666666667
mmu_piR_014296|gb|DQ692427|Mus_musculus:2:92378844:92378872:Plus	2	1	0	2	1	0	5	1	1	0
mmu_piR_015783|gb|DQ694601|Mus_musculus:18:67188779:67188808:Minus	2	4.5	2	3	2	2	3	0	1	3
mmu_piR_008012|gb|DQ565926|Mus_musculus:9:67497508:67497536:Minus	2	0	0	0	1	0	0	0	1	0
mmu_piR_010926|gb|DQ687261|Mus_musculus:4:57455333:57455363:Minus	2	1	0	0	0	0	2	1	2	0
mmu_piR_014477|gb|DQ692688|Mus_musculus:8:95079720:95079750:Plus	2	0.333333333333333	1	2.5	0.333333333333333	1	3.33333333333333	1.5	1.33333333333333	0
mmu_piR_020844|gb|DQ702087|Mus_musculus:14:23198513:23198543:Minus	2	1	1	2	1	0	1	0	1	2
mmu_piR_017880|gb|DQ697695|Mus_musculus:6:81862063:81862091:Minus	2	0.5	0	0	0	0	0	0	0	0
mmu_piR_017444|gb|DQ697056|Mus_musculus:10:100012875:100012900:Minus	2	0	0	0	0	1	1	0	0	0
mmu_piR_030794|gb|DQ716458|Mus_musculus:2:151022254:151022284:Plus	2	0	0	0.333333333333333	0	0	1.33333333333333	0	0.333333333333333	0.333333333333333
mmu_piR_007248|gb|DQ563278|Mus_musculus:5:150081478:150081507:Minus	2	0	0	2	0	0	1	0	0	1
mmu_piR_025588|gb|DQ708978|Mus_musculus:18:67167598:67167627:Minus	2	0	1.25	1.33333333333333	0.5	1.83333333333333	2.16666666666667	0.833333333333333	0.833333333333333	1.33333333333333
mmu_piR_009316|gb|DQ684697|Mus_musculus:5:150091604:150091632:Minus	2	3	1	5	0	3	3	4	3	0
mmu_piR_019788|gb|DQ700527|Mus_musculus:10:18489998:18490025:Minus	2	2	2.5	3	0	2	2	1	2.5	2.5
mmu_piR_026554|gb|DQ710394|Mus_musculus:4:61712180:61712209:Minus	2	0.5	1	1.5	0.833333333333333	0.5	1	0.833333333333333	0.333333333333333	0.75
mmu_piR_032051|gb|DQ718224|Mus_musculus:4:57456140:57456170:Minus	2	1	2.25	0	2.33333333333333	1	1.7	2.83333333333333	1.66666666666667	3
mmu_piR_036289|gb|DQ724482|Mus_musculus:10:62079133:62079163:Plus	2	0	1.5	4	1.5	1.5	1	0	0.5	2
mmu_piR_024729|gb|DQ707742|Mus_musculus:15:59091159:59091188:Minus	2	0	0	0	0	0	0	0	0	0
mmu_piR_030188|gb|DQ715610|Mus_musculus:7:69777560:69777588:Minus	2	3.5	0	3	2	2	1.5	1	1	0
mmu_piR_016770|gb|DQ696071|Mus_musculus:7:73693045:73693073:Plus	2	1	2	5	0	0	2	2.5	3	1
mmu_piR_023305|gb|DQ705654|Mus_musculus:6:127771568:127771599:Plus	2	0	0	1	0	0	0	1	2	2
mmu_piR_001194|gb|DQ542648|Mus_musculus:15:83184371:83184400:Minus	2	0	0	0	0	0	0	0	0	0
mmu_piR_015967|gb|DQ694888|Mus_musculus:6:83551661:83551691:Plus	2	0	0	1	0	1	0	0	0	0
mmu_piR_026422|gb|DQ710202|Mus_musculus:10:85180878:85180906:Plus	2	0	0	0	0	0	0	0.333333333333333	0	0
mmu_piR_022031|gb|DQ703801|Mus_musculus:12:98821371:98821399:Plus	2	2	3	3	2	0	6	1	3	2
mmu_piR_015235|gb|DQ693792|Mus_musculus:9:67495178:67495206:Minus	2	0	0	1	1	0	2	0	1	2
mmu_piR_012592|gb|DQ689833|Mus_musculus:6:85955187:85955216:Minus	2	1.5	1.5	0	2	3	0	0.5	1.5	2
mmu_piR_014878|gb|DQ693279|Mus_musculus:15:59105817:59105845:Plus	2	0	0.5	2	0.5	0.5	0	0	1	1.33333333333333
mmu_piR_028338|gb|DQ712960|Mus_musculus:2:92393403:92393432:Plus	2	0.666666666666667	0	0.333333333333333	0	0	0.5	0	1.33333333333333	1
mmu_piR_037251|gb|DQ725860|Mus_musculus:10:62059215:62059245:Plus	2	2	2	1	3	1	6	0	1	1
mmu_piR_024007|gb|DQ706705|Mus_musculus:12:98802958:98802986:Minus	2	1	2	1	0	0	2	0	1	1
mmu_piR_018918|gb|DQ699251|Mus_musculus:2:92346783:92346812:Plus	2	0	0	1	0	0	1	0	4	0
mmu_piR_014080|gb|DQ692109|Mus_musculus:14:22926933:22926962:Plus	2	0.5	0	0	1	0	1	2.5	3	0
mmu_piR_021747|gb|DQ703370|Mus_musculus:9:67524538:67524564:Minus	2	0.5	3	0.5	0	1.5	6	1	2	0.5
mmu_piR_002063|gb|DQ545150|Mus_musculus:9:67518021:67518049:Minus	2	2	0	3	1	2	1	2	1	2
mmu_piR_017295|gb|DQ696843|Mus_musculus:15:74471053:74471083:Plus	2	1	0	2	0	1	1	1	0	0.5
mmu_piR_033420|gb|DQ720300|Mus_musculus:2:92388000:92388029:Plus	2	0	0	2	1	0	0	0	1.5	0
mmu_piR_001689|gb|DQ544182|Mus_musculus:17:66053377:66053405:Minus	2	2	1	1	1	1	0	1	4	1
mmu_piR_024322|gb|DQ707150|Mus_musculus:7:73661759:73661789:Minus	2	0.5	0.5	0.5	0.833333333333333	0.666666666666667	0	1	2	1.33333333333333
mmu_piR_000613|gb|DQ540958|Mus_musculus:15:78484046:78484076:Minus	2	0	1	1	3	0	1.5	1.5	1	1
mmu_piR_035449|gb|DQ723255|Mus_musculus:12:98816274:98816303:Minus	2	1	1	3	2	3	7	2	1	0
mmu_piR_015107|gb|DQ693609|Mus_musculus:9:67512031:67512057:Minus	2	0	2	4	1	1	7	0	3	1
mmu_piR_026314|gb|DQ710045|Mus_musculus:9:67507512:67507543:Minus	2	0	0	0	0	0	2	0	0	0
mmu_piR_001688|gb|DQ544176|Mus_musculus:12:98797130:98797158:Minus	2	0	1.33333333333333	0.666666666666667	2.66666666666667	0	0	0.333333333333333	0.333333333333333	0
mmu_piR_020706|gb|DQ701889|Mus_musculus:12:98827054:98827084:Plus	2	1	2	2.5	1.5	0	1.5	1	1	2
mmu_piR_010132|gb|DQ686027|Mus_musculus:1:93234959:93234988:Minus	2	2	1	1	2	2	3	1	1	2
mmu_piR_011077|gb|DQ687497|Mus_musculus:15:59100458:59100488:Minus	2	1	3	0	2	1	2	3	3	2
mmu_piR_031024|gb|DQ716792|Mus_musculus:17:27086492:27086521:Plus	2	0	1	1	2	0	0	1	0	5.5
mmu_piR_025884|gb|DQ709402|Mus_musculus:12:98797226:98797255:Minus	2	0	0.333333333333333	1	2.83333333333333	2	1.5	0	2.33333333333333	2
mmu_piR_012869|gb|DQ690272|Mus_musculus:9:54020940:54020968:Minus	2	0	0	0	2	0	2	2	0	1
mmu_piR_021121|gb|DQ702463|Mus_musculus:6:81862079:81862108:Minus	2	0	2	1	0	0	1.5	3	2	2
mmu_piR_016963|gb|DQ696350|Mus_musculus:1:94825975:94826003:Minus	2	2	5	4	3	5	3	2	5	1
mmu_piR_015122|gb|DQ693626|Mus_musculus:2:92363969:92363998:Plus	2	0	0	1	1	2	0	1	0	0
mmu_piR_010408|gb|DQ686468|Mus_musculus:1:93387022:93387050:Plus	2	0	1	0	0	0.5	0	0	0	1
mmu_piR_033445|gb|DQ720336|Mus_musculus:9:67537388:67537413:Plus	2	1	0	0	0	0	0	0	0	0
mmu_piR_031335|gb|DQ717221|Mus_musculus:7:73686836:73686865:Minus	2	1	0	0.5	0.5	0.5	0.333333333333333	1.33333333333333	1	2.33333333333333
mmu_piR_018481|gb|DQ698619|Mus_musculus:12:98817760:98817788:Minus	2	0	0	0	1	1	0	0	0	1
mmu_piR_027802|gb|DQ712185|Mus_musculus:4:93774035:93774064:Minus	2	0	0	0	2	0	3	0	1	0
mmu_piR_028616|gb|DQ713344|Mus_musculus:5:113577661:113577689:Minus	2	1.5	1	0.5	0	0.5	0.5	1	1	0.5
mmu_piR_015743|gb|DQ694540|Mus_musculus:5:150087156:150087184:Minus	2	0	0	0	0	1	0	0	0	1
mmu_piR_027360|gb|DQ711548|Mus_musculus:9:54041286:54041316:Minus	2	2	0	1	0	0	3	2	4	1
mmu_piR_013733|gb|DQ691581|Mus_musculus:15:74464838:74464866:Plus	2	3	1.5	1	1	1	0	0	0	1
mmu_piR_027897|gb|DQ712312|Mus_musculus:2:92364035:92364060:Plus	2	0	0	0	0	0	0	0	0	0
mmu_piR_033860|gb|DQ720949|Mus_musculus:7:73689541:73689571:Minus	2	1	1	0	1	0.5	0	0	0.5	0
mmu_piR_016346|gb|DQ695439|Mus_musculus:4:93802560:93802589:Minus	2	2	1	3	2	3	6	3	0	0
mmu_piR_014835|gb|DQ693219|Mus_musculus:7:69788393:69788421:Plus	2	1	0	1	0	0	0	0	0	1
mmu_piR_029227|gb|DQ714247|Mus_musculus:9:67537792:67537821:Plus	2	2.5	2.5	0.5	1	2.5	2.5	1.5	0	2
mmu_piR_032970|gb|DQ719590|Mus_musculus:17:27057068:27057098:Plus	2	1	2	1	1	2	0	0	1	0
mmu_piR_013220|gb|DQ690796|Mus_musculus:15:74473783:74473813:Plus	2	0	1	2	1	1	5	0.333333333333333	2	1
mmu_piR_007905|gb|DQ565508|Mus_musculus:11:107812340:107812368:Plus	2	0	0.5	1	0	0	0.5	0.5	0	0
mmu_piR_023268|gb|DQ705598|Mus_musculus:14:22926400:22926428:Plus	2	0	0	0	2	2	0	0	3	0
mmu_piR_017394|gb|DQ696982|Mus_musculus:4:93784751:93784779:Minus	2	1	0	1	1	2	0	0	1	2
mmu_piR_033080|gb|DQ719788|Mus_musculus:10:127101568:127101597:Plus	2	0	1	0	1	2	2	2	1	0
mmu_piR_036079|gb|DQ724193|Mus_musculus:2:92360685:92360715:Plus	2	1	1	0.5	0	2.5	1	2	2	1.5
mmu_piR_029917|gb|DQ715227|Mus_musculus:7:72989587:72989617:Plus	2	1	0	1	0	0	4	2	0	1
mmu_piR_007194|gb|DQ563109|Mus_musculus:6:127762613:127762642:Plus	2	0	0	0	0	1	0	2	0	0
mmu_piR_035168|gb|DQ722853|Mus_musculus:5:115113853:115113877:Minus	2	1	0	0	0	2	0	1	0	2
mmu_piR_029725|gb|DQ714947|Mus_musculus:3:124404416:124404445:Minus	2	0	1	2.5	0	1.5	1	1	0.5	0.5
mmu_piR_033031|gb|DQ719693|Mus_musculus:5:150090563:150090592:Minus	2	0	1	1	1	1	0	0	0	1
mmu_piR_037226|gb|DQ725822|Mus_musculus:6:127779446:127779476:Plus	2	0.5	0	0	0	0	0	0	0	0
mmu_piR_020923|gb|DQ702199|Mus_musculus:8:28761752:28761780:Minus	2	0	0	0	0	1	0	0	1	0
mmu_piR_019359|gb|DQ699887|Mus_musculus:2:26733305:26733323:Plus	2	0	0	0	1	1	1	0	1	1
mmu_piR_030303|gb|DQ715776|Mus_musculus:6:127764268:127764297:Plus	2	0	0	0	0	0	3	0	0	0
mmu_piR_006197|gb|DQ558491|Mus_musculus:17:27086903:27086932:Plus	2	0	0	1	1	1	0	0.5	2	0.5
mmu_piR_001255|gb|DQ542842|Mus_musculus:8:113014668:113014696:Plus	2	0	0	2	0	0	1	0	0	0
mmu_piR_033517|gb|DQ720452|Mus_musculus:6:81862944:81862975:Minus	2	0	3	3	0	1	3	1	1.33333333333333	1
mmu_piR_021618|gb|DQ703184|Mus_musculus:17:27086896:27086924:Plus	2	1	0	0	0	0	0	0.5	1	0.5
mmu_piR_036003|gb|DQ724086|Mus_musculus:5:135446883:135446911:Plus	2	0	0	0	0	1	0	1	0	0
mmu_piR_016887|gb|DQ696242|Mus_musculus:17:66052536:66052562:Minus	2	0	0	0	0	0.5	0	0	0	0
mmu_piR_034751|gb|DQ722224|Mus_musculus:17:66116863:66116889:Plus	2	0	0	0.5	0.5	0.5	2.33333333333333	0	1.66666666666667	0
mmu_piR_011014|gb|DQ687406|Mus_musculus:2:150842398:150842428:Plus	2	4	1	2	2	0	4	4	6	6
mmu_piR_018777|gb|DQ699051|Mus_musculus:17:27088500:27088528:Plus	2	1	0	2	0	1	0	0	0	0
mmu_piR_021200|gb|DQ702579|Mus_musculus:18:67173645:67173672:Minus	2	2.33333333333333	1.83333333333333	0	0.5	0.5	0.333333333333333	0	1	0.5
